iter	MultiClass
7755	1.007847356
7756	1.007840525
7757	1.007834237
7758	1.007828491
7759	1.007822637
7760	1.00781624
7761	1.007809844
7762	1.007803773
7763	1.007797484
7764	1.007792064
7765	1.007785775
7766	1.007780138
7767	1.007773633
7768	1.007767236
7769	1.007760623
7770	1.007753793
7771	1.007748264
7772	1.007742734
7773	1.007735471
7774	1.007729291
7775	1.007723978
7776	1.00771769
7777	1.007712595
7778	1.007705765
7779	1.007699693
7780	1.007693405
7781	1.007687551
7782	1.007681805
7783	1.007676059
7784	1.007670313
7785	1.007663808
7786	1.007658387
7787	1.007652749
7788	1.007646895
7789	1.007640824
7790	1.007633776
7791	1.00762738
7792	1.007621309
7793	1.007614912
7794	1.007609708
7795	1.00760342
7796	1.007597566
7797	1.007591277
7798	1.007585206
7799	1.007580111
7800	1.007573823
7801	1.007567751
7802	1.007562873
7803	1.007556151
7804	1.007549104
7805	1.00754249
7806	1.007535335
7807	1.007529697
7808	1.007524168
7809	1.007518097
7810	1.007512242
7811	1.007506063
7812	1.007500208
7813	1.007494571
7814	1.007488608
7815	1.007481886
7816	1.007475706
7817	1.007469526
7818	1.007463672
7819	1.007457492
7820	1.007451421
7821	1.007445133
7822	1.007439495
7823	1.007433641
7824	1.007427027
7825	1.007420848
7826	1.007415102
7827	1.007409573
7828	1.007403501
7829	1.007397322
7830	1.007390925
7831	1.007385938
7832	1.00737965
7833	1.007373904
7834	1.007367941
7835	1.007361219
7836	1.007355907
7837	1.007348643
7838	1.007341921
7839	1.007336717
7840	1.007331188
7841	1.007324358
7842	1.007317853
7843	1.007312432
7844	1.007306144
7845	1.007299856
7846	1.007294001
7847	1.007287713
7848	1.007282292
7849	1.00727698
7850	1.007270583
7851	1.007264295
7852	1.007258441
7853	1.007252803
7854	1.007246623
7855	1.007241528
7856	1.007235673
7857	1.00722906
7858	1.007223206
7859	1.007216918
7860	1.00721128
7861	1.0072051
7862	1.007198812
7863	1.007193066
7864	1.007186127
7865	1.007180056
7866	1.007174852
7867	1.007169215
7868	1.007162601
7869	1.00715718
7870	1.007150892
7871	1.007144496
7872	1.007138424
7873	1.00713257
7874	1.007126499
7875	1.007121186
7876	1.007115657
7877	1.007109152
7878	1.007102973
7879	1.007095709
7880	1.007089854
7881	1.007084433
7882	1.007078254
7883	1.007071315
7884	1.007066111
7885	1.007060257
7886	1.007053535
7887	1.007048548
7888	1.007042585
7889	1.007036405
7890	1.007030009
7891	1.007024263
7892	1.007017974
7893	1.007011903
7894	1.00700594
7895	1.006999761
7896	1.006993364
7897	1.006988485
7898	1.006982414
7899	1.006976343
7900	1.006970488
7901	1.006965718
7902	1.006959213
7903	1.006952708
7904	1.006946962
7905	1.006940674
7906	1.006933627
7907	1.006927339
7908	1.006921918
7909	1.006916606
7910	1.006910534
7911	1.00690533
7912	1.006898934
7913	1.006892754
7914	1.006886791
7915	1.006881804
7916	1.006874757
7917	1.006868577
7918	1.006862506
7919	1.00685676
7920	1.00685058
7921	1.006844292
7922	1.006839088
7923	1.006832692
7924	1.006827379
7925	1.006820874
7926	1.006815237
7927	1.006809274
7928	1.006803853
7929	1.006796915
7930	1.006791385
7931	1.006786181
7932	1.006779893
7933	1.006773497
7934	1.006766992
7935	1.006761246
7936	1.006755717
7937	1.006749103
7938	1.006742815
7939	1.006737828
7940	1.006731648
7941	1.006725577
7942	1.006719072
7943	1.006713109
7944	1.006707905
7945	1.006702051
7946	1.006696738
7947	1.00669045
7948	1.006684487
7949	1.006678741
7950	1.006673646
7951	1.006666816
7952	1.006661286
7953	1.00665554
7954	1.006649361
7955	1.006643289
7956	1.006638194
7957	1.006632231
7958	1.00662681
7959	1.00662063
7960	1.006615101
7961	1.006609247
7962	1.006602417
7963	1.006597646
7964	1.006591358
7965	1.006585721
7966	1.006579649
7967	1.00657347
7968	1.006568049
7969	1.006562194
7970	1.006556557
7971	1.006550702
7972	1.006544739
7973	1.006538776
7974	1.006533464
7975	1.006526417
7976	1.006520671
7977	1.0065146
7978	1.006508854
7979	1.006503867
7980	1.006497578
7981	1.006491724
7982	1.006485436
7983	1.006479473
7984	1.00647286
7985	1.006466355
7986	1.006460175
7987	1.006454212
7988	1.006448791
7989	1.006443479
7990	1.00643589
7991	1.00642971
7992	1.006424831
7993	1.006418977
7994	1.006412906
7995	1.006407376
7996	1.006401305
7997	1.006395559
7998	1.006390464
7999	1.006384067
8000	1.006377779
8001	1.006371816
8002	1.006365962
8003	1.006360541
8004	1.006354903
8005	1.006348507
8006	1.00634211
8007	1.006336581
8008	1.006330401
8009	1.006325089
8010	1.006319234
8011	1.006313814
8012	1.006307851
8013	1.006301779
8014	1.006296359
8015	1.006290613
8016	1.0062853
8017	1.006278687
8018	1.006272724
8019	1.006266002
8020	1.006260473
8021	1.006254076
8022	1.006248656
8023	1.006242693
8024	1.006236621
8025	1.006231743
8026	1.006225888
8027	1.006220034
8028	1.006214288
8029	1.006207458
8030	1.006200953
8031	1.006194773
8032	1.006189135
8033	1.006183498
8034	1.006177535
8035	1.006171464
8036	1.006165392
8037	1.006159646
8038	1.006153467
8039	1.006148479
8040	1.006142191
8041	1.006136445
8042	1.006130482
8043	1.006124411
8044	1.006118773
8045	1.006113353
8046	1.006107498
8047	1.006101752
8048	1.006095898
8049	1.006089393
8050	1.006083538
8051	1.006078226
8052	1.006071938
8053	1.006066951
8054	1.006060663
8055	1.006055459
8056	1.006049713
8057	1.006044075
8058	1.00603822
8059	1.006032474
8060	1.00602662
8061	1.006021199
8062	1.006015778
8063	1.006010249
8064	1.006004178
8065	1.005998215
8066	1.005992252
8067	1.005986723
8068	1.005981519
8069	1.00597599
8070	1.005969919
8071	1.005963847
8072	1.005957776
8073	1.005951596
8074	1.005945742
8075	1.005939779
8076	1.00593425
8077	1.005928612
8078	1.005922758
8079	1.005917445
8080	1.005911482
8081	1.005906062
8082	1.005899665
8083	1.005893919
8084	1.005887739
8085	1.005881343
8086	1.005876139
8087	1.005870393
8088	1.005863237
8089	1.005857708
8090	1.005852613
8091	1.005846975
8092	1.005840687
8093	1.005834724
8094	1.005829086
8095	1.005823666
8096	1.005817703
8097	1.005810872
8098	1.005805669
8099	1.005799597
8100	1.00579396
8101	1.00578843
8102	1.005782251
8103	1.005776288
8104	1.005771192
8105	1.005765229
8106	1.005759809
8107	1.005754171
8108	1.005748642
8109	1.005742028
8110	1.005736608
8111	1.005730862
8112	1.005724465
8113	1.005718719
8114	1.005712973
8115	1.005706468
8116	1.005701589
8117	1.005695301
8118	1.005689447
8119	1.005683918
8120	1.005678063
8121	1.005672209
8122	1.005666137
8123	1.005660608
8124	1.005654428
8125	1.005649116
8126	1.005643804
8127	1.005637516
8128	1.005631553
8129	1.005626023
8130	1.005620169
8131	1.005614098
8132	1.005608026
8133	1.00560228
8134	1.00559686
8135	1.005590788
8136	1.005585368
8137	1.005579405
8138	1.00557355
8139	1.005568129
8140	1.0055626
8141	1.005557071
8142	1.005551217
8143	1.005545362
8144	1.005539291
8145	1.005532352
8146	1.005526715
8147	1.005521185
8148	1.005515222
8149	1.005509368
8150	1.005504381
8151	1.00549896
8152	1.005493431
8153	1.005487034
8154	1.00548183
8155	1.005476518
8156	1.005471206
8157	1.00546546
8158	1.005460147
8159	1.005453751
8160	1.005448005
8161	1.005442367
8162	1.005436838
8163	1.0054312
8164	1.005425563
8165	1.005420575
8166	1.005414613
8167	1.005409192
8168	1.005403229
8169	1.005397374
8170	1.005391412
8171	1.005386316
8172	1.00538057
8173	1.005374282
8174	1.005368427
8175	1.005362465
8176	1.005356935
8177	1.005350864
8178	1.005345226
8179	1.005339047
8180	1.005333517
8181	1.00532788
8182	1.005322351
8183	1.005316171
8184	1.005311292
8185	1.005304787
8186	1.005299475
8187	1.005293187
8188	1.005287116
8189	1.00528202
8190	1.00527584
8191	1.005270203
8192	1.005265432
8193	1.005259469
8194	1.005254266
8195	1.005248303
8196	1.005243099
8197	1.005237244
8198	1.005231065
8199	1.005226186
8200	1.005219356
8201	1.00521426
8202	1.005207864
8203	1.005201792
8204	1.005196805
8205	1.005191167
8206	1.005185421
8207	1.005180001
8208	1.005174688
8209	1.005168509
8210	1.005162871
8211	1.005157125
8212	1.005151596
8213	1.005145199
8214	1.005141079
8215	1.005134574
8216	1.005128612
8217	1.005122215
8218	1.005117336
8219	1.005111265
8220	1.005105519
8221	1.005099448
8222	1.005094244
8223	1.005088715
8224	1.005082968
8225	1.005077331
8226	1.005070826
8227	1.005064971
8228	1.005058792
8229	1.005053046
8230	1.005047516
8231	1.005041554
8232	1.005035591
8233	1.005030278
8234	1.005024099
8235	1.005019112
8236	1.005013257
8237	1.005007294
8238	1.005000789
8239	1.004995368
8240	1.004989406
8241	1.004983334
8242	1.004978022
8243	1.004972601
8244	1.00496718
8245	1.004962085
8246	1.004955688
8247	1.004949292
8248	1.004944196
8249	1.00493845
8250	1.004933029
8251	1.004926741
8252	1.004921646
8253	1.0049159
8254	1.004910045
8255	1.004904841
8256	1.004899312
8257	1.00489259
8258	1.004887278
8259	1.004881966
8260	1.004876978
8261	1.004869823
8262	1.004864185
8263	1.004858981
8264	1.004853235
8265	1.004847815
8266	1.004842394
8267	1.004836539
8268	1.00483101
8269	1.004826023
8270	1.004819952
8271	1.004814206
8272	1.004808568
8273	1.004803256
8274	1.004797943
8275	1.004792089
8276	1.004786776
8277	1.004781356
8278	1.004774742
8279	1.004769972
8280	1.004763792
8281	1.004757938
8282	1.004751975
8283	1.004746663
8284	1.004741784
8285	1.004735604
8286	1.004729966
8287	1.004724112
8288	1.004718366
8289	1.004713487
8290	1.004707958
8291	1.004702429
8292	1.004696466
8293	1.004691045
8294	1.004685191
8295	1.004679445
8296	1.004673048
8297	1.004667302
8298	1.00466199
8299	1.004656027
8300	1.004650064
8301	1.004644426
8302	1.004638789
8303	1.004633368
8304	1.00462773
8305	1.004621442
8306	1.004615588
8307	1.004610601
8308	1.004605505
8309	1.004599976
8310	1.004594121
8311	1.004588917
8312	1.00458328
8313	1.004576775
8314	1.004572221
8315	1.00456615
8316	1.004561163
8317	1.004556393
8318	1.004550647
8319	1.004544901
8320	1.004539046
8321	1.0045333
8322	1.004528313
8323	1.004522784
8324	1.004516929
8325	1.004511183
8326	1.004506088
8327	1.004500775
8328	1.004494704
8329	1.0044895
8330	1.004483863
8331	1.004478116
8332	1.004472262
8333	1.004466733
8334	1.004461095
8335	1.004455566
8336	1.00444982
8337	1.004443965
8338	1.004438653
8339	1.004433883
8340	1.004428137
8341	1.004422608
8342	1.004417512
8343	1.004412091
8344	1.004406128
8345	1.00439984
8346	1.004394745
8347	1.004388565
8348	1.004382927
8349	1.004376531
8350	1.004371218
8351	1.004365906
8352	1.00436016
8353	1.004354739
8354	1.004349644
8355	1.00434444
8356	1.004338694
8357	1.004333056
8358	1.004327418
8359	1.004322106
8360	1.004316468
8361	1.004311698
8362	1.004304868
8363	1.004299881
8364	1.004294026
8365	1.004288389
8366	1.004283402
8367	1.004277656
8368	1.004272994
8369	1.004267031
8370	1.00426096
8371	1.004255105
8372	1.004250226
8373	1.004244155
8374	1.004238734
8375	1.004233964
8376	1.004228001
8377	1.004222255
8378	1.004216943
8379	1.004211088
8380	1.004204692
8381	1.004199488
8382	1.004194392
8383	1.004188646
8384	1.004182466
8385	1.004176937
8386	1.004171408
8387	1.004165012
8388	1.004160024
8389	1.004154387
8390	1.004149942
8391	1.004143437
8392	1.004137691
8393	1.004133679
8394	1.004126741
8395	1.004122513
8396	1.004116875
8397	1.004111454
8398	1.004105925
8399	1.004100504
8400	1.004094433
8401	1.004089771
8402	1.004083808
8403	1.00407817
8404	1.004072533
8405	1.004067329
8406	1.0040618
8407	1.004056054
8408	1.004050308
8409	1.004044345
8410	1.004039249
8411	1.004034262
8412	1.004029058
8413	1.004022987
8414	1.004017783
8415	1.004012579
8416	1.004006724
8417	1.004001087
8418	1.003995124
8419	1.003989486
8420	1.003984065
8421	1.003977018
8422	1.003972357
8423	1.003967153
8424	1.003962491
8425	1.003955877
8426	1.003950023
8427	1.003944602
8428	1.003940049
8429	1.003933761
8430	1.00392834
8431	1.003922268
8432	1.003916522
8433	1.003911752
8434	1.003906331
8435	1.003901236
8436	1.003895598
8437	1.003890503
8438	1.00388519
8439	1.003879769
8440	1.003874349
8441	1.003868603
8442	1.00386264
8443	1.003857978
8444	1.00385169
8445	1.003846486
8446	1.003841065
8447	1.003836186
8448	1.003830765
8449	1.003824911
8450	1.003819165
8451	1.003812877
8452	1.003808323
8453	1.003802794
8454	1.003797157
8455	1.003790977
8456	1.00378599
8457	1.003780027
8458	1.003774389
8459	1.003769294
8460	1.003763548
8461	1.00375791
8462	1.003753248
8463	1.003747827
8464	1.003743165
8465	1.003737094
8466	1.00373189
8467	1.003725385
8468	1.003720615
8469	1.003714869
8470	1.003709557
8471	1.003704569
8472	1.003699257
8473	1.003693728
8474	1.003688415
8475	1.003682344
8476	1.003677574
8477	1.003671828
8478	1.003666082
8479	1.003660986
8480	1.003655132
8481	1.003648844
8482	1.003644399
8483	1.003639412
8484	1.003634208
8485	1.003628678
8486	1.003622824
8487	1.003617078
8488	1.003610681
8489	1.003605586
8490	1.003600815
8491	1.003594636
8492	1.003590082
8493	1.003583903
8494	1.003578482
8495	1.003573061
8496	1.00356764
8497	1.003562219
8498	1.00355669
8499	1.003550836
8500	1.00354574
8501	1.003540319
8502	1.003535007
8503	1.003529586
8504	1.003523949
8505	1.00351907
8506	1.003513215
8507	1.003507361
8508	1.003501398
8509	1.003496086
8510	1.003490773
8511	1.003486762
8512	1.003481124
8513	1.003474945
8514	1.003469849
8515	1.003464428
8516	1.003459875
8517	1.00345402
8518	1.003449575
8519	1.003442854
8520	1.003437108
8521	1.00343212
8522	1.003427242
8523	1.003421712
8524	1.003416725
8525	1.003410546
8526	1.003405667
8527	1.003400788
8528	1.003394934
8529	1.003389079
8530	1.003383659
8531	1.003378346
8532	1.003372925
8533	1.003368155
8534	1.003362626
8535	1.003357747
8536	1.003351351
8537	1.003346906
8538	1.003340834
8539	1.003335522
8540	1.003329667
8541	1.00332468
8542	1.00331991
8543	1.003313947
8544	1.003309502
8545	1.003303106
8546	1.00329801
8547	1.003292481
8548	1.003286626
8549	1.00328088
8550	1.003275676
8551	1.003270256
8552	1.003264835
8553	1.003259306
8554	1.003253993
8555	1.003249331
8556	1.003243802
8557	1.003237948
8558	1.003232744
8559	1.003227757
8560	1.003222119
8561	1.003216698
8562	1.00321106
8563	1.003206399
8564	1.003200761
8565	1.003196099
8566	1.003189919
8567	1.003183957
8568	1.003179078
8569	1.003173332
8570	1.003167477
8571	1.003162707
8572	1.003157611
8573	1.003152299
8574	1.003146445
8575	1.003141349
8576	1.00313582
8577	1.003130399
8578	1.003125087
8579	1.003119341
8580	1.003114462
8581	1.003108391
8582	1.003103078
8583	1.003098742
8584	1.003092562
8585	1.003086708
8586	1.003081178
8587	1.0030763
8588	1.003070987
8589	1.003066
8590	1.003060688
8591	1.003055484
8592	1.003049738
8593	1.003044967
8594	1.003039005
8595	1.003033367
8596	1.003027621
8597	1.003022525
8598	1.003017105
8599	1.003012117
8600	1.003006697
8601	1.003001276
8602	1.002995638
8603	1.002989784
8604	1.002984688
8605	1.002979484
8606	1.002974497
8607	1.002968751
8608	1.002963872
8609	1.002959319
8610	1.002953898
8611	1.00294826
8612	1.002943707
8613	1.002937744
8614	1.002932974
8615	1.002927336
8616	1.002921373
8617	1.002916603
8618	1.002911833
8619	1.002905219
8620	1.002899907
8621	1.00289492
8622	1.002889174
8623	1.002883861
8624	1.002878441
8625	1.002873237
8626	1.002867382
8627	1.002862612
8628	1.002857625
8629	1.002851445
8630	1.002845157
8631	1.002839953
8632	1.002834532
8633	1.00282987
8634	1.002824883
8635	1.002819137
8636	1.0028135
8637	1.002807103
8638	1.002802224
8639	1.002796478
8640	1.002791058
8641	1.002785745
8642	1.002780108
8643	1.002774795
8644	1.002769266
8645	1.002763737
8646	1.002758533
8647	1.002753329
8648	1.002748559
8649	1.002742596
8650	1.002737175
8651	1.002732405
8652	1.002726333
8653	1.002721129
8654	1.00271495
8655	1.002710288
8656	1.002705409
8657	1.002700097
8658	1.002695109
8659	1.002689147
8660	1.002683617
8661	1.002678197
8662	1.002673426
8663	1.002667572
8664	1.002661826
8665	1.002656513
8666	1.002652177
8667	1.002647298
8668	1.002641227
8669	1.002636131
8670	1.002629409
8671	1.002624531
8672	1.00261911
8673	1.002614123
8674	1.002609353
8675	1.002603823
8676	1.002598836
8677	1.002593415
8678	1.002587453
8679	1.002582249
8680	1.00257737
8681	1.002571949
8682	1.002566854
8683	1.002562192
8684	1.002556771
8685	1.002551458
8686	1.002546146
8687	1.002540834
8688	1.002535305
8689	1.002530101
8690	1.002524571
8691	1.002519476
8692	1.002514489
8693	1.002509285
8694	1.002504731
8695	1.00249866
8696	1.002492914
8697	1.002487927
8698	1.00248359
8699	1.002478386
8700	1.002472207
8701	1.002466894
8702	1.002461148
8703	1.002456486
8704	1.002451282
8705	1.002445861
8706	1.002441308
8707	1.002436104
8708	1.002429599
8709	1.002424287
8710	1.002419191
8711	1.002413879
8712	1.002409217
8713	1.002404121
8714	1.002398158
8715	1.002392955
8716	1.002388184
8717	1.002382005
8718	1.002376584
8719	1.002372247
8720	1.002366935
8721	1.002360321
8722	1.002355768
8723	1.002351214
8724	1.002345902
8725	1.002340156
8726	1.002335277
8727	1.00233029
8728	1.00232411
8729	1.002318581
8730	1.002312727
8731	1.002308173
8732	1.002303403
8733	1.002298524
8734	1.002292887
8735	1.002287466
8736	1.002281178
8737	1.002275974
8738	1.002270553
8739	1.002264482
8740	1.002259603
8741	1.002254182
8742	1.002248978
8743	1.002244316
8744	1.00223857
8745	1.002233041
8746	1.002227837
8747	1.002222958
8748	1.002217429
8749	1.002212551
8750	1.002207238
8751	1.002202359
8752	1.00219618
8753	1.002191301
8754	1.002186531
8755	1.002181218
8756	1.002175906
8757	1.002171353
8758	1.00216539
8759	1.002160728
8760	1.002154982
8761	1.002150211
8762	1.002145333
8763	1.002139912
8764	1.002134708
8765	1.002129396
8766	1.002123758
8767	1.002118879
8768	1.002114001
8769	1.002108905
8770	1.002103267
8771	1.002097955
8772	1.002092859
8773	1.002087222
8774	1.002082777
8775	1.002077031
8776	1.002072477
8777	1.002067382
8778	1.00206272
8779	1.002057299
8780	1.002051661
8781	1.002046457
8782	1.002040495
8783	1.00203605
8784	1.002032038
8785	1.002026401
8786	1.002021305
8787	1.002016318
8788	1.002011006
8789	1.002005802
8790	1.002000706
8791	1.001995502
8792	1.001989322
8793	1.001983902
8794	1.001979673
8795	1.001972952
8796	1.001967531
8797	1.001962869
8798	1.001958099
8799	1.001952786
8800	1.001947691
8801	1.001942161
8802	1.001937174
8803	1.001932296
8804	1.001926658
8805	1.001921454
8806	1.001916033
8807	1.001910938
8808	1.001905951
8809	1.001899662
8810	1.001895759
8811	1.00188958
8812	1.001884593
8813	1.001879172
8814	1.001874835
8815	1.001869306
8816	1.001864536
8817	1.001859223
8818	1.001853477
8819	1.001847948
8820	1.001843178
8821	1.001838299
8822	1.001832553
8823	1.001827457
8824	1.001822254
8825	1.001816941
8826	1.001812496
8827	1.001806967
8828	1.00180198
8829	1.001797318
8830	1.001790921
8831	1.001786368
8832	1.001780839
8833	1.001775201
8834	1.001769455
8835	1.001764793
8836	1.001759264
8837	1.001754927
8838	1.001749398
8839	1.00174517
8840	1.001740183
8841	1.001734762
8842	1.00172945
8843	1.001723704
8844	1.001718174
8845	1.001712754
8846	1.00170755
8847	1.001702779
8848	1.001697358
8849	1.00169248
8850	1.001686951
8851	1.001681205
8852	1.001675892
8853	1.001671555
8854	1.001666243
8855	1.001661364
8856	1.001656377
8857	1.001650956
8858	1.001644994
8859	1.00164044
8860	1.001634694
8861	1.001630791
8862	1.001625479
8863	1.001620058
8864	1.00161377
8865	1.001609325
8866	1.001604446
8867	1.001599242
8868	1.001594255
8869	1.001588726
8870	1.001583739
8871	1.001578426
8872	1.001573548
8873	1.001568886
8874	1.001563573
8875	1.001558369
8876	1.001552081
8877	1.001547094
8878	1.001542432
8879	1.001537879
8880	1.001532566
8881	1.001526712
8882	1.001521725
8883	1.001516738
8884	1.001511534
8885	1.001506005
8886	1.001501126
8887	1.001496355
8888	1.001491043
8889	1.001485948
8890	1.001479876
8891	1.001475431
8892	1.001469902
8893	1.001464698
8894	1.001459928
8895	1.001454832
8896	1.001449086
8897	1.001444641
8898	1.001439979
8899	1.001434342
8900	1.001429029
8901	1.001423825
8902	1.001418947
8903	1.001413851
8904	1.001408755
8905	1.00140366
8906	1.001398998
8907	1.001394336
8908	1.001388807
8909	1.001384145
8910	1.001378399
8911	1.001373629
8912	1.001368425
8913	1.001362679
8914	1.001357041
8915	1.001352379
8916	1.001347175
8917	1.001341971
8918	1.001336876
8919	1.001331347
8920	1.001326793
8921	1.001321155
8922	1.00131606
8923	1.00131129
8924	1.001305977
8925	1.001301207
8926	1.001295678
8927	1.001290474
8928	1.00128592
8929	1.001280825
8930	1.001275838
8931	1.001270525
8932	1.001266189
8933	1.00126131
8934	1.001255998
8935	1.001250468
8936	1.00124559
8937	1.001239735
8938	1.001235507
8939	1.001230628
8940	1.001225641
8941	1.001219787
8942	1.001213932
8943	1.00120927
8944	1.001204283
8945	1.001199079
8946	1.001194309
8947	1.001189322
8948	1.001184552
8949	1.001179456
8950	1.001173493
8951	1.001167855
8952	1.001162652
8953	1.001157881
8954	1.001151376
8955	1.001146498
8956	1.001141294
8957	1.001136198
8958	1.001131103
8959	1.001126007
8960	1.001121345
8961	1.001115816
8962	1.001111154
8963	1.001106058
8964	1.001100529
8965	1.001095217
8966	1.00109023
8967	1.001085351
8968	1.001078738
8969	1.001074401
8970	1.001069848
8971	1.001064644
8972	1.001059873
8973	1.001054669
8974	1.001048598
8975	1.001043503
8976	1.001038841
8977	1.00103407
8978	1.001028975
8979	1.001024421
8980	1.001020085
8981	1.001014122
8982	1.001008593
8983	1.001003605
8984	1.000998076
8985	1.000993523
8986	1.000987994
8987	1.000983332
8988	1.000978453
8989	1.000972815
8990	1.000968262
8991	1.000962624
8992	1.000957529
8993	1.000952325
8994	1.000948097
8995	1.000943218
8996	1.000937797
8997	1.000932593
8998	1.000927606
8999	1.00092251
9000	1.000918065
9001	1.000913187
9002	1.0009082
9003	1.000903971
9004	1.0008979
9005	1.00089172
9006	1.000887601
9007	1.000881746
9008	1.000876976
9009	1.000872422
9010	1.000867327
9011	1.000863099
9012	1.000857244
9013	1.000852149
9014	1.000846945
9015	1.000841849
9016	1.000837296
9017	1.000832634
9018	1.00082808
9019	1.000823635
9020	1.000816588
9021	1.000812252
9022	1.000806831
9023	1.000802386
9024	1.000797507
9025	1.000792411
9026	1.000787533
9027	1.000782003
9028	1.000776583
9029	1.000772138
9030	1.000767259
9031	1.000762163
9032	1.000757176
9033	1.00075284
9034	1.000748178
9035	1.000742974
9036	1.000737661
9037	1.000732349
9038	1.000726603
9039	1.000721182
9040	1.000716412
9041	1.000711858
9042	1.000706546
9043	1.000701667
9044	1.000697005
9045	1.000691802
9046	1.000686489
9047	1.000681502
9048	1.000676515
9049	1.000671961
9050	1.000667733
9051	1.000661228
9052	1.000657217
9053	1.000652338
9054	1.000646267
9055	1.000640846
9056	1.000635967
9057	1.000631197
9058	1.00062621
9059	1.00062144
9060	1.000615802
9061	1.000611249
9062	1.000606478
9063	1.000601166
9064	1.000595853
9065	1.000590758
9066	1.000586421
9067	1.000581109
9068	1.000576447
9069	1.000571243
9070	1.00056528
9071	1.000559968
9072	1.000554764
9073	1.000550536
9074	1.000545982
9075	1.000540345
9076	1.000535141
9077	1.000530153
9078	1.000525166
9079	1.000520179
9080	1.000515301
9081	1.000510422
9082	1.000505652
9083	1.000500556
9084	1.00049481
9085	1.000490582
9086	1.000485811
9087	1.000480499
9088	1.000475837
9089	1.000470416
9090	1.000464128
9091	1.000459466
9092	1.000454479
9093	1.000450034
9094	1.000445155
9095	1.000439843
9096	1.000434964
9097	1.000429977
9098	1.000425424
9099	1.000419786
9100	1.000414474
9101	1.000410029
9102	1.000405367
9103	1.000399621
9104	1.000395393
9105	1.000391164
9106	1.000385635
9107	1.000380973
9108	1.000376095
9109	1.00037165
9110	1.000366012
9111	1.000360591
9112	1.000355712
9113	1.000351267
9114	1.000346063
9115	1.000341076
9116	1.000335872
9117	1.00033121
9118	1.000325464
9119	1.000321778
9120	1.000316466
9121	1.000310611
9122	1.000306275
9123	1.000300962
9124	1.000295758
9125	1.00029153
9126	1.00028676
9127	1.000281664
9128	1.000276786
9129	1.000272124
9130	1.000267137
9131	1.000262475
9132	1.000257921
9133	1.000253368
9134	1.000248164
9135	1.000242851
9136	1.000237864
9137	1.000232986
9138	1.000228324
9139	1.00022312
9140	1.000217807
9141	1.000213254
9142	1.000207942
9143	1.000203497
9144	1.000198509
9145	1.000193631
9146	1.000188969
9147	1.000184307
9148	1.000179862
9149	1.000174007
9150	1.000168695
9151	1.000164358
9152	1.000159046
9153	1.000154276
9154	1.000149722
9155	1.00014441
9156	1.000140073
9157	1.000134978
9158	1.000129449
9159	1.00012457
9160	1.000120125
9161	1.000114921
9162	1.000109934
9163	1.000105489
9164	1.000100285
9165	1.000095406
9166	1.00009031
9167	1.000085323
9168	1.000078927
9169	1.000074807
9170	1.00006982
9171	1.000065483
9172	1.000060604
9173	1.000055509
9174	1.000050739
9175	1.000045535
9176	1.000041306
9177	1.000035994
9178	1.000031224
9179	1.000026779
9180	1.000021575
9181	1.000016046
9182	1.000011492
9183	1.000007047
9184	1.000002494
9185	0.9999972896
9186	0.9999919772
9187	0.9999879658
9188	0.9999828703
9189	0.9999782084
9190	0.9999724624
9191	0.9999668248
9192	0.9999624881
9193	0.9999572842
9194	0.9999518634
9195	0.9999472015
9196	0.9999424312
9197	0.9999376609
9198	0.9999326738
9199	0.9999276866
9200	0.9999225911
9201	0.999916845
9202	0.9999118579
9203	0.9999067624
9204	0.9999015584
9205	0.9998968965
9206	0.9998924515
9207	0.9998863802
9208	0.9998817183
9209	0.9998768396
9210	0.9998716356
9211	0.9998665401
9212	0.9998606856
9213	0.9998566743
9214	0.9998509282
9215	0.9998457243
9216	0.9998410624
9217	0.9998355332
9218	0.9998310881
9219	0.9998264262
9220	0.9998201381
9221	0.9998159099
9222	0.9998109228
9223	0.9998057188
9224	0.9998014906
9225	0.9997965035
9226	0.9997916247
9227	0.9997859871
9228	0.9997818673
9229	0.9997773139
9230	0.9997716762
9231	0.9997672312
9232	0.9997626777
9233	0.9997576906
9234	0.9997532455
9235	0.9997483668
9236	0.9997434881
9237	0.9997382842
9238	0.999733297
9239	0.9997282015
9240	0.9997235396
9241	0.9997189861
9242	0.9997141074
9243	0.9997093371
9244	0.9997048921
9245	0.9997003386
9246	0.9996944841
9247	0.9996900391
9248	0.9996854856
9249	0.9996813658
9250	0.9996762703
9251	0.9996704158
9252	0.9996657539
9253	0.9996609837
9254	0.9996565386
9255	0.9996519851
9256	0.9996464559
9257	0.9996416856
9258	0.9996368069
9259	0.9996312777
9260	0.9996254233
9261	0.9996209782
9262	0.9996163163
9263	0.9996108955
9264	0.9996064505
9265	0.9996017886
9266	0.9995973436
9267	0.9995919228
9268	0.999587044
9269	0.9995818401
9270	0.9995776119
9271	0.9995733836
9272	0.9995683965
9273	0.9995635178
9274	0.9995586391
9275	0.9995539772
9276	0.9995487733
9277	0.9995443282
9278	0.9995391242
9279	0.9995341371
9280	0.99952915
9281	0.9995242713
9282	0.999519501
9283	0.9995149475
9284	0.9995095267
9285	0.9995048648
9286	0.9995000945
9287	0.9994947822
9288	0.9994908792
9289	0.9994857836
9290	0.9994804713
9291	0.9994754841
9292	0.999470497
9293	0.9994658351
9294	0.9994613901
9295	0.9994553188
9296	0.9994501148
